"unique_coord_key","lat_rounded","lon_rounded","source_count","sources","station_ids","station_names"
"47.801399230957,13.0142002105713",47.801399230957,13.0142002105713,1,"ARBÖ","INFT-AJM2XT","Shell Austria"
"47.8041000366211,16.242000579834",47.8041000366211,16.242000579834,1,"ARBÖ","INFT-BW7DVF","Turm<U+00F6>l Quick"
"47.8042984008789,13.0283002853394",47.8042984008789,13.0283002853394,1,"ARBÖ","INFT-AK2GFC","BP"
"47.8042984008789,16.2369995117188",47.8042984008789,16.2369995117188,1,"ARBÖ","INFT-ATSHYR","SCHNELL UND GUENSTIG TANKSTELLE"
"47.8046989440918,16.2679996490479",47.8046989440918,16.2679996490479,1,"ARBÖ","INFT-ATT36F","OMV - Wiener Neustadt Neud<U+00F6>rfler Stra<U+00DF>e 70"
"47.8053016662598,16.2112007141113",47.8053016662598,16.2112007141113,2,"ARBÖ;JET","INFT-ATSHYT;07104c599a","JET TANKSTELLE;JET Tankstelle"
"47.8059997558594,16.1805000305176",47.8059997558594,16.1805000305176,1,"ARBÖ","INFT-AJL3AC","Paulischin "
"47.8063011169434,13.7805995941162",47.8063011169434,13.7805995941162,1,"ARBÖ","INFT-B82KTC","eni"
"47.8064994812012,16.2059993743896",47.8064994812012,16.2059993743896,1,"ARBÖ","INFT-ATSMR2","avanti - Wiener Neustadt Puchberger Stra<U+00DF>e 44"
"47.8068008422852,16.3621006011963",47.8068008422852,16.3621006011963,1,"ARBÖ","INFT-AJJU9W","Turm<U+00F6>l Quick"
"47.8075981140137,14.9371995925903",47.8075981140137,14.9371995925903,2,"ARBÖ;ÖAMTC","INFT-C9RL8E;1211305","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.8077011108398,13.0623998641968",47.8077011108398,13.0623998641968,1,"ARBÖ","INFT-CCB9B7","eni"
"47.8084983825684,13.0530996322632",47.8084983825684,13.0530996322632,2,"ARBÖ;ÖAMTC","INFT-BZS8PF;1210793","BP;BP LM Energy"
"47.8101997375488,13.0466003417969",47.8101997375488,13.0466003417969,1,"ARBÖ","INFT-CCB392","eni"
"47.8109016418457,13.042799949646",47.8109016418457,13.042799949646,2,"ARBÖ;ÖAMTC","INFT-AJK3AJ;1000678","Shell Austria;Shell"
"47.8120994567871,13.0240001678467",47.8120994567871,13.0240001678467,1,"ARBÖ","INFT-CCBGAU","eni"
"47.8120994567871,16.2502994537354",47.8120994567871,16.2502994537354,1,"ARBÖ","INFT-CALJHZ","Turm<U+00F6>l"
"47.8125,13.7733001708984",47.8125,13.7733001708984,1,"ARBÖ","INFT-AJKA7G","AVANTI - Ebensee Hauptstra<U+00DF>e 21"
"47.8129997253418,16.1124992370605",47.8129997253418,16.1124992370605,2,"ARBÖ;ÖAMTC","INFT-AK3GJP;1209275","GENOL - Lagerhaus;Genol"
"47.8130989074707,13.0694999694824",47.8130989074707,13.0694999694824,1,"ARBÖ","INFT-AJWJ8U","OMV - Salzburg Minnesheimstra<U+00DF>e 10"
"47.8137016296387,13.021900177002",47.8137016296387,13.021900177002,1,"ARBÖ","INFT-AKFMFR","Shell Austria"
"47.8157997131348,13.0497999191284",47.8157997131348,13.0497999191284,1,"ARBÖ","INFT-AJJL47","Wildenhofer Diesel Tankstelle"
"47.8162994384766,15.2958002090454",47.8162994384766,15.2958002090454,2,"ARBÖ;ÖAMTC","INFT-BBCK2B;1210271","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.8167991638184,13.0595998764038",47.8167991638184,13.0595998764038,1,"ARBÖ","INFT-AK32ZQ","dts Trading  GmbH"
"47.8170013427734,13.0536003112793",47.8170013427734,13.0536003112793,2,"ARBÖ;ÖAMTC","INFT-AJK3AM;1208443","OMV - Salzburg Vogelweider Stra<U+00DF>e 86;OMV"
"47.817798614502,12.9799995422363",47.817798614502,12.9799995422363,1,"ARBÖ","INFT-AK4H6H","W<U+00F6>lfl"
"47.8179016113281,13.0186996459961",47.8179016113281,13.0186996459961,2,"ARBÖ;JET","INFT-ATSHYD;7aa2b61915","JET TANKSTELLE;JET Tankstelle"
"47.8189010620117,13.0564002990723",47.8189010620117,13.0564002990723,1,"ARBÖ","INFT-AJJL42","Diskont Tankstelle"
"47.8190994262695,13.1947002410889",47.8190994262695,13.1947002410889,1,"ARBÖ","INFT-AKYFKG","BP"
"47.8195991516113,13.0176000595093",47.8195991516113,13.0176000595093,1,"ARBÖ","INFT-CCBGAS","eni"
"47.8199996948242,13.0532999038696",47.8199996948242,13.0532999038696,1,"ARBÖ","INFT-AJK3AK","Shell Austria"
"47.8203010559082,13.1113004684448",47.8203010559082,13.1113004684448,1,"ARBÖ","INFT-AJJKLD","Freie Tankstelle Nockenstein"
"47.8222999572754,13.0397996902466",47.8222999572754,13.0397996902466,1,"ARBÖ","INFT-AJLA23","OMV - Salzburg Schiller Stra<U+00DF>e 28"
"47.8227005004883,16.2418994903564",47.8227005004883,16.2418994903564,1,"ARBÖ","INFT-AJK3B4","eni"
"47.8230018615723,16.2154006958008",47.8230018615723,16.2154006958008,2,"ARBÖ;ÖAMTC","INFT-AJLGDH;1201332","eni;Eni"
"47.823299407959,13.2000999450684",47.823299407959,13.2000999450684,1,"ARBÖ","INFT-B6XGCQ","Lagerhaus-Tankstelle 24 h mit Waschportal"
"47.8246002197266,16.2110004425049",47.8246002197266,16.2110004425049,1,"ARBÖ","INFT-CCQCJM","Eni Oberscheider Wiener Neustadt"
"47.8250007629395,16.5319004058838",47.8250007629395,16.5319004058838,1,"ARBÖ","INFT-CCLFZX","Diskont Tankstelle"
"47.8277015686035,13.0087003707886",47.8277015686035,13.0087003707886,1,"ARBÖ","INFT-AJJU9U","OMV - Salzburg M<U+00FC>nchner Bundesstra<U+00DF>e 85"
"47.8291015625,16.244499206543",47.8291015625,16.244499206543,2,"ARBÖ;ÖAMTC","INFT-CALJHY;1211333","Turm<U+00F6>l;Turm<U+00F6>l"
"47.8292007446289,16.5216999053955",47.8292007446289,16.5216999053955,2,"ARBÖ;JET","INFT-ATSMPY;c2f7f94a52","JET TANKSTELLE;JET Tankstelle"
"47.8300018310547,13.082200050354",47.8300018310547,13.082200050354,1,"ARBÖ","INFT-C9PG7U","Diskont Tankstelle"
"47.8317985534668,13.3959999084473",47.8317985534668,13.3959999084473,2,"ARBÖ;ÖAMTC","INFT-AL6FYQ;1209563","Turm<U+00F6>l;Turm<U+00F6>l"
"47.8325004577637,13.0860004425049",47.8325004577637,13.0860004425049,3,"ARBÖ;ÖAMTC;JET","INFT-ATUM9W;1099238;6da87a3858","JET TANKSTELLE;JET;JET Tankstelle"
"47.8328018188477,16.5335998535156",47.8328018188477,16.5335998535156,1,"ARBÖ","INFT-AJJKKU","Tanke Blaguss"
"47.8331985473633,12.9981002807617",47.8331985473633,12.9981002807617,1,"ARBÖ","INFT-AJM2XU","BP Liefering"
"47.8331985473633,16.5231990814209",47.8331985473633,16.5231990814209,1,"ARBÖ","INFT-AWUDYQ","OMV - Eisenstadt Mattersburger Stra<U+00DF>e 28"
"47.8347015380859,12.997799873352",47.8347015380859,12.997799873352,1,"ARBÖ","INFT-AJJU9T","IQ Tankstelle"
"47.8358993530273,16.5237998962402",47.8358993530273,16.5237998962402,1,"ARBÖ","INFT-AK7TPZ","eni"
"47.8358993530273,16.5244998931885",47.8358993530273,16.5244998931885,1,"ARBÖ","INFT-BWL9SP","Direct"
"47.8372001647949,16.9176006317139",47.8372001647949,16.9176006317139,1,"ARBÖ","INFT-AJJL9W","Lagerhaus-Genol"
"47.8395004272461,14.1586999893188",47.8395004272461,14.1586999893188,1,"ARBÖ","INFT-C9H2XX","Turm<U+00F6>l"
"47.8404006958008,16.9316997528076",47.8404006958008,16.9316997528076,2,"ARBÖ;ÖAMTC","INFT-CNGHNS;1213237","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.8408012390137,13.5474004745483",47.8408012390137,13.5474004745483,1,"ARBÖ","INFT-ALCFBH","Autohaus Grasmann GmbH"
"47.8410987854004,16.2826995849609",47.8410987854004,16.2826995849609,2,"ARBÖ;ÖAMTC","INFT-ATSMQ8;1140293","avanti - Eggendorf Pottendorferstra<U+00DF>e 280;Avanti"
"47.8413009643555,13.2486000061035",47.8413009643555,13.2486000061035,2,"ARBÖ;ÖAMTC","INFT-AJLKFM;1151498","AVANTI - Thalgau Salzburger Stra<U+00DF>e 49;Avanti"
"47.8415985107422,13.0256996154785",47.8415985107422,13.0256996154785,1,"ARBÖ","INFT-AKFGET","Lagerhaus-Tankstelle 24 h mit Waschportal"
"47.8432006835938,16.2462997436523",47.8432006835938,16.2462997436523,1,"ARBÖ","INFT-ATT36E","OMV - Wiener Neustadt Wiener Stra<U+00DF>e 126"
"47.8437995910645,16.923900604248",47.8437995910645,16.923900604248,1,"ARBÖ","INFT-AJJL9L","LSC Wenzl GmbH"
"47.844898223877,16.5077991485596",47.844898223877,16.5077991485596,2,"ARBÖ;ÖAMTC","INFT-AK4H6G;1201568","E10-Aktionspreis bis 12:00 Uhr;CP-Tankstelle"
"47.8461990356445,16.540599822998",47.8461990356445,16.540599822998,2,"ARBÖ;ÖAMTC","INFT-AQ6H5U;1134150","Shell Austria;Shell"
"47.8462982177734,16.2465000152588",47.8462982177734,16.2465000152588,2,"ARBÖ;JET","INFT-ATSHWU;be423ebcc6","JET TANKSTELLE;JET Tankstelle"
"47.8465003967285,16.2443008422852",47.8465003967285,16.2443008422852,1,"ARBÖ","INFT-CCC3E5","Diskont Tankstelle"
"47.8470001220703,13.3390998840332",47.8470001220703,13.3390998840332,1,"ARBÖ","INFT-ANYH69","Shell Austria"
"47.8480987548828,13.2216997146606",47.8480987548828,13.2216997146606,2,"ARBÖ;JET","INFT-CNVNV2;2640f98f48","JET TANKSTELLE;JET Tankstelle"
"47.853401184082,13.3486995697021",47.853401184082,13.3486995697021,1,"ARBÖ","INFT-AMMJQJ","Tankstelle Mondsee"
"47.8535003662109,13.3442001342773",47.8535003662109,13.3442001342773,1,"ARBÖ","INFT-B4U8KE","OMV - Mondsee Salzburger Stra<U+00DF>e 8"
"47.8564987182617,16.8369007110596",47.8564987182617,16.8369007110596,1,"ARBÖ","INFT-AJJL9F","Lagerhaus-Genol"
"47.8580017089844,13.1202001571655",47.8580017089844,13.1202001571655,1,"ARBÖ","INFT-AJLGCC","Lagerhaus-Tankstelle"
"47.858699798584,16.8432998657227",47.858699798584,16.8432998657227,1,"ARBÖ","INFT-AJKCSA","boesch energy, turm<U+00F6>l Quick"
"47.8588981628418,16.1828002929688",47.8588981628418,16.1828002929688,1,"ARBÖ","INFT-AJMTRW","BP"
"47.8596000671387,13.059100151062",47.8596000671387,13.059100151062,1,"ARBÖ","INFT-AN3EPK","Eni Service Station"
"47.8608016967773,13.4373998641968",47.8608016967773,13.4373998641968,2,"ARBÖ;ÖAMTC","INFT-AJM6TU;1017430","Tankstelle Roither KG, Freie TS;Tankstelle Roither"
"47.861400604248,13.3341999053955",47.861400604248,13.3341999053955,2,"ARBÖ;JET","INFT-ATTJ5P;f734134edb","JET TANKSTELLE;JET Tankstelle"
"47.8615989685059,13.128399848938",47.8615989685059,13.128399848938,2,"ARBÖ;ÖAMTC","INFT-C7JE2N;1000694","BP;BP"
"47.8641014099121,15.0385999679565",47.8641014099121,15.0385999679565,2,"ARBÖ;ÖAMTC","INFT-AYJBRW;1006315","Genol;Genol"
"47.8647994995117,13.0139999389648",47.8647994995117,13.0139999389648,1,"ARBÖ","INFT-AKHMCL","AP Anthering"
"47.8683013916016,16.1564998626709",47.8683013916016,16.1564998626709,1,"ARBÖ","INFT-AJJKPN","EMC Tankstelle"
"47.8684005737305,15.5935001373291",47.8684005737305,15.5935001373291,1,"ARBÖ","INFT-AKUEQ2","disk Tankstelle Heindl"
"47.8689994812012,13.3247003555298",47.8689994812012,13.3247003555298,2,"ARBÖ;ÖAMTC","INFT-CCM3CR;1209681","Diskont Tankstelle;DISKONT Tankstelle (HOFER Parkplatz)"
"47.8703002929688,16.9759998321533",47.8703002929688,16.9759998321533,1,"ARBÖ","INFT-AJJL9B","Lagerhaus-Genol"
"47.8711013793945,13.0659999847412",47.8711013793945,13.0659999847412,2,"ARBÖ;JET","INFT-ATUM9X;c639d86e7b","JET TANKSTELLE;JET Tankstelle"
"47.8771018981934,16.9444999694824",47.8771018981934,16.9444999694824,1,"ARBÖ","INFT-AKEMJ5","DISKONT-TANKSTELLE LIQUI MOLY "
"47.8777008056641,16.2357997894287",47.8777008056641,16.2357997894287,1,"ARBÖ","INFT-AJJKPJ","Speedytankstelle "
"47.8783988952637,13.1639003753662",47.8783988952637,13.1639003753662,2,"ARBÖ;ÖAMTC","INFT-ASMGBS;1208590","Shell;Shell"
"47.8796997070312,16.0226993560791",47.8796997070312,16.0226993560791,1,"ARBÖ","INFT-AJKA72","Diskont Tankstelle H<U+00FC>tterer"
"47.8804016113281,16.363000869751",47.8804016113281,16.363000869751,1,"ARBÖ","INFT-AJJU5E","LAGERHAUS Genol mit Tankkartensystem"
"47.8809013366699,16.2504997253418",47.8809013366699,16.2504997253418,1,"ARBÖ","INFT-AJKLLQ","eni"
"47.8843002319336,13.7714004516602",47.8843002319336,13.7714004516602,1,"ARBÖ","INFT-AJJKT4","Turm<U+00F6>l Quick"
"47.8860015869141,16.9489994049072",47.8860015869141,16.9489994049072,1,"ARBÖ","INFT-AJJL9V","Lagerhaus-Genol"
"47.8862991333008,13.5241003036499",47.8862991333008,13.5241003036499,2,"ARBÖ;ÖAMTC","INFT-BHXGPF;1210391","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.8863983154297,16.2507991790771",47.8863983154297,16.2507991790771,1,"ARBÖ","INFT-CAX9UX","Turm<U+00F6>l"
"47.8872985839844,13.760199546814",47.8872985839844,13.760199546814,1,"ARBÖ","INFT-CL2G79","Lagerhaus Altm<U+00FC>nster"
"47.8874015808105,16.2196006774902",47.8874015808105,16.2196006774902,1,"ARBÖ","INFT-AJJKPH","Turm<U+00F6>l Quick"
"47.8875007629395,13.1218996047974",47.8875007629395,13.1218996047974,2,"ARBÖ;JET","INFT-AU6L2H;91c55c9d3b","JET TANKSTELLE;JET Tankstelle"
"47.888599395752,14.2389001846313",47.888599395752,14.2389001846313,1,"ARBÖ","INFT-CQMJFM","Genol Lagerhaus Innviertel-Traunviertel-Urfahr"
"47.8893013000488,13.121600151062",47.8893013000488,13.121600151062,1,"ARBÖ","INFT-AJKA6N","Avanti - Seekirchen Rupertusstra<U+00DF>e 40"
"47.8894996643066,14.1281003952026",47.8894996643066,14.1281003952026,1,"ARBÖ","INFT-CCLK9Z","Diskont Tankstelle"
"47.8930015563965,16.9186000823975",47.8930015563965,16.9186000823975,1,"ARBÖ","INFT-B4TQ6H","M3 Gols"
"47.894100189209,14.1300001144409",47.894100189209,14.1300001144409,2,"ARBÖ;ÖAMTC","INFT-AJJL7J;1152531","AVIA Xpress (Automaten-Tankstelle);Avia XPress"
"47.8941993713379,15.9547996520996",47.8941993713379,15.9547996520996,1,"ARBÖ","INFT-AJJU5F","GENOL - Lagerhaus"
"47.8964004516602,15.9685001373291",47.8964004516602,15.9685001373291,1,"ARBÖ","INFT-CCTLZW","eni"
"47.8969993591309,14.1268997192383",47.8969993591309,14.1268997192383,2,"ARBÖ;JET","INFT-ATSHYW;b07d0fa4c2","JET TANKSTELLE;JET Tankstelle"
"47.8977012634277,14.2313995361328",47.8977012634277,14.2313995361328,1,"ARBÖ","INFT-AWTG9T","Tankstelle Riener GmbH"
"47.898998260498,13.9509000778198",47.898998260498,13.9509000778198,1,"ARBÖ","INFT-CKYKXM","Lagerhaus Almtal"
"47.9021987915039,13.7678003311157",47.9021987915039,13.7678003311157,2,"ARBÖ;ÖAMTC","INFT-C9GHG7;1211129","Turm<U+00F6>l;Turm<U+00F6>l"
"47.9030990600586,13.5724000930786",47.9030990600586,13.5724000930786,1,"ARBÖ","INFT-AK9GZ4","Turm<U+00F6>l Quick - Eder Autohaus"
"47.9038009643555,14.1220998764038",47.9038009643555,14.1220998764038,1,"ARBÖ","INFT-AJKA8C","SOCAR Kirchdorf a. d. Krems"
"47.9039001464844,13.1202001571655",47.9039001464844,13.1202001571655,2,"ARBÖ;ÖAMTC","INFT-AK2HVM;1208011","BP;BP LM Energy"
"47.9043998718262,16.919900894165",47.9043998718262,16.919900894165,1,"ARBÖ","INFT-AJJL9U","Lagerhaus-Genol"
"47.9056015014648,16.9235992431641",47.9056015014648,16.9235992431641,1,"ARBÖ","INFT-AJJL9M","LSC Wenzl GmbH"
"47.9090995788574,13.7840003967285",47.9090995788574,13.7840003967285,1,"ARBÖ","INFT-C7YGK4","Turm<U+00F6>l Quick"
"47.9108009338379,13.9039001464844",47.9108009338379,13.9039001464844,1,"ARBÖ","INFT-AKS3RE","M<U+00FC>ller Tankstellen GesmbH"
"47.9112014770508,16.255500793457",47.9112014770508,16.255500793457,2,"ARBÖ;ÖAMTC","INFT-D6UCMQ;1213940","Rumpold;Rumpold"
"47.9119987487793,14.1145000457764",47.9119987487793,14.1145000457764,1,"ARBÖ","INFT-AJS7F3","Shell Austria"
"47.9127998352051,16.3862991333008",47.9127998352051,16.3862991333008,1,"ARBÖ","INFT-ATTJ5U","AVANTI - Pottendorf Wiener Stra<U+00DF>e 8"
"47.9168014526367,13.5321998596191",47.9168014526367,13.5321998596191,2,"ARBÖ;ÖAMTC","INFT-CRAL3A;1213365","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.9193000793457,15.0785999298096",47.9193000793457,15.0785999298096,1,"ARBÖ","INFT-B5LLNY","eni"
"47.9206008911133,13.8052997589111",47.9206008911133,13.8052997589111,1,"ARBÖ","INFT-AJKEZY","SOCAR Gmunden"
"47.9231986999512,16.5571002960205",47.9231986999512,16.5571002960205,1,"ARBÖ","INFT-AJJU8Q","LAGERHAUS Genol mit Tankkartensystem"
"47.9233016967773,13.2166004180908",47.9233016967773,13.2166004180908,1,"ARBÖ","INFT-AKNLHL","OMV - Neumarkt am Wallersee Neufahrn 71"
"47.9253005981445,13.7870998382568",47.9253005981445,13.7870998382568,1,"ARBÖ","INFT-C9GHG8","Turm<U+00F6>l"
"47.9253005981445,13.7883996963501",47.9253005981445,13.7883996963501,2,"ARBÖ;ÖAMTC","INFT-AS4KZX;1133975","Turm<U+00F6>l Quick;Turm<U+00F6>l Quick"
"47.9258003234863,16.194299697876",47.9258003234863,16.194299697876,1,"ARBÖ","INFT-AJSGFX","L&S Tankstelle mit Kundenkarte 3 cent/Liter Nachlass"
"47.9276008605957,16.8749008178711",47.9276008605957,16.8749008178711,1,"ARBÖ","INFT-AJJL9A","Lagerhaus-Genol"
"47.9294013977051,13.5017004013062",47.9294013977051,13.5017004013062,1,"ARBÖ","INFT-CNVG7J","OMV-Mobility Center St.Georgen im A"
"47.9294013977051,13.5024003982544",47.9294013977051,13.5024003982544,1,"ARBÖ","INFT-AJK3AC","IQ Tankstelle"
"47.9303016662598,14.0866003036499",47.9303016662598,14.0866003036499,2,"ARBÖ;ÖAMTC","INFT-DHZLCH;1214124","AVIA Xpress (Automaten-Tankstelle);AVIA Xpress (Automaten-Tankstelle)"
"47.9309005737305,13.496600151062",47.9309005737305,13.496600151062,1,"ARBÖ","INFT-C3REJJ","PINK - so pink, so clever"
"47.9314994812012,16.1956996917725",47.9314994812012,16.1956996917725,1,"ARBÖ","INFT-AZNPU4","OMV - Hirtenberg Leobersdorfer Stra<U+00DF>e 96"
"47.9318008422852,16.2047996520996",47.9318008422852,16.2047996520996,3,"ARBÖ;ÖAMTC;JET","INFT-AUT6VT;1099212;0aaa17d5db","JET TANKSTELLE;JET;JET Tankstelle"
"47.9325981140137,13.4921998977661",47.9325981140137,13.4921998977661,1,"ARBÖ","INFT-B3AG5R","OMV - Sankt Georgen im Attergau Attergauerstra<U+00DF>e 11"
"47.9329986572266,13.7771997451782",47.9329986572266,13.7771997451782,1,"ARBÖ","INFT-CCAJSU","eni"
"47.9346008300781,13.7864999771118",47.9346008300781,13.7864999771118,2,"ARBÖ;JET","INFT-ATSHXB;ca52024213","JET TANKSTELLE;JET Tankstelle"
"47.9355010986328,13.0806999206543",47.9355010986328,13.0806999206543,1,"ARBÖ","INFT-AJKHPX","OMV - Obertrum Salzburger Stra<U+00DF>e 2"
"47.9356002807617,12.9465999603271",47.9356002807617,12.9465999603271,1,"ARBÖ","INFT-B4VSMC","BP Oberndorf/Sbg"
"47.9361991882324,13.0824003219604",47.9361991882324,13.0824003219604,1,"ARBÖ","INFT-AJJU43","Diskont Tankstelle"
"47.9366989135742,13.0841999053955",47.9366989135742,13.0841999053955,1,"ARBÖ","INFT-AJJKL9","Lagerhaus-Tankstelle 24 h mit Waschportal"
"47.937198638916,13.4886999130249",47.937198638916,13.4886999130249,1,"ARBÖ","INFT-CKYDF3","Lagerhaus St. Georgen"
"47.937198638916,15.4974002838135",47.937198638916,15.4974002838135,1,"ARBÖ","INFT-AJJU8U","Genol - Raiffeisenlagerhaus St. P<U+00F6>lten"
"47.9375,13.7569999694824",47.9375,13.7569999694824,1,"ARBÖ","INFT-AR9CLA","Turm<U+00F6>l Quick"
"47.9385986328125,14.000599861145",47.9385986328125,14.000599861145,1,"ARBÖ","INFT-AJJL7H","Turm<U+00F6>l Quick"
"47.9385986328125,17.0701999664307",47.9385986328125,17.0701999664307,2,"ARBÖ;ÖAMTC","INFT-B2ELFU;1208786","Pamer GmbH;Tankstelle Pamer"
"47.9411010742188,13.7929000854492",47.9411010742188,13.7929000854492,1,"ARBÖ","INFT-CKYGQP","Lagerhaus Ohlsdorf"
"47.942798614502,17.0615997314453",47.942798614502,17.0615997314453,1,"ARBÖ","INFT-CCAFRR","eni"
"47.943000793457,14.8073997497559",47.943000793457,14.8073997497559,1,"ARBÖ","INFT-AVZGAC","AVIA XPress (unser Service: Luft und Wasser)"
"47.9430999755859,16.8505992889404",47.9430999755859,16.8505992889404,1,"ARBÖ","INFT-BPNKUD","Turm<U+00F6>l Quick"
"47.9443016052246,13.5950002670288",47.9443016052246,13.5950002670288,2,"ARBÖ;ÖAMTC","INFT-CKYDF2;1209348","Lagerhaus Kammer - Sch<U+00F6>rfling;Genol"
"47.9453010559082,16.5673999786377",47.9453010559082,16.5673999786377,1,"ARBÖ","INFT-AJJU8R","LAGERHAUS Genol mit Tankkartensystem"
"47.9462013244629,15.3837995529175",47.9462013244629,15.3837995529175,1,"ARBÖ","INFT-AWDFCY","Isbary Bioland"
"47.9474983215332,16.4095993041992",47.9474983215332,16.4095993041992,2,"ARBÖ;ÖAMTC","INFT-B4L8P6;1208266","eni;Eni"
"47.9483985900879,14.7929000854492",47.9483985900879,14.7929000854492,1,"ARBÖ","INFT-AK52FA","Lagerhaus-Genol"
"47.9491004943848,16.8490009307861",47.9491004943848,16.8490009307861,1,"ARBÖ","INFT-AJJL9T","Lagerhaus-Genol"
"47.9492988586426,16.2222003936768",47.9492988586426,16.2222003936768,1,"ARBÖ","INFT-AWZ48G","OMV - Kottingbrunn Badner Stra<U+00DF>e 1"
"47.9504013061523,16.7516002655029",47.9504013061523,16.7516002655029,1,"ARBÖ","INFT-AJJL9P","Lagerhaus-Genol"
"47.9511985778809,16.7509994506836",47.9511985778809,16.7509994506836,2,"ARBÖ;ÖAMTC","INFT-CFBCKM;1212797","AVANTI - Winden am See, Eisenst<U+00E4>dter Stra<U+00DF>e 9;Avanti"
"47.9519996643066,13.5862998962402",47.9519996643066,13.5862998962402,2,"ARBÖ;ÖAMTC","INFT-B69HC5;1068547","eni;Eni"
"47.9532012939453,16.2206001281738",47.9532012939453,16.2206001281738,2,"ARBÖ;ÖAMTC","INFT-BHLMFH;1210379","Rumpold;Rumpold"
"47.9547004699707,13.7298002243042",47.9547004699707,13.7298002243042,1,"ARBÖ","INFT-C4EA8S","Shell Austria"
"47.9550018310547,13.7362003326416",47.9550018310547,13.7362003326416,1,"ARBÖ","INFT-AJJU6D","AVANTI - Rutzenmoos Autobahnzubringer Gmunden"
"47.9550018310547,16.2199001312256",47.9550018310547,16.2199001312256,2,"ARBÖ;ÖAMTC","INFT-CCYMNL;1208013","eni;Eni"
"47.9551010131836,16.0951995849609",47.9551010131836,16.0951995849609,1,"ARBÖ","INFT-ATXL4N","avanti - Pottenstein Bundesstra<U+00DF>e 12"
"47.9557991027832,16.2203006744385",47.9557991027832,16.2203006744385,1,"ARBÖ","INFT-AJJUC9","LAGERHAUS Genol mit Tankkartensystem"
"47.956600189209,12.9427003860474",47.956600189209,12.9427003860474,1,"ARBÖ","INFT-ALLG3B","Lagerhaus-Tankstelle 24 h mit Waschportal"
"47.9566993713379,16.3066005706787",47.9566993713379,16.3066005706787,1,"ARBÖ","INFT-AJJUC7","LAGERHAUS Genol mit Tankkartensystem"
"47.956901550293,13.2353000640869",47.956901550293,13.2353000640869,2,"ARBÖ;ÖAMTC","INFT-AJKHPV;1209219","Lagerhaus-Tankstelle 24 h mit Waschportal;Lagerhaus"
"47.9580993652344,13.2367000579834",47.9580993652344,13.2367000579834,2,"ARBÖ;JET","INFT-AUA6VC;f108e55897","JET TANKSTELLE;JET Tankstelle"
"47.9586982727051,14.2543001174927",47.9586982727051,14.2543001174927,1,"ARBÖ","INFT-AJJL7G"," Diskonttankstelle Br<U+00FC>llmeir"
"47.9597015380859,16.5188007354736",47.9597015380859,16.5188007354736,1,"ARBÖ","INFT-AJZFJ4","LAGERHAUS Genol mit Tankkartensystem"
"47.9603996276855,16.3976993560791",47.9603996276855,16.3976993560791,1,"ARBÖ","INFT-AUAUJ8","OMV - Ebreichsdorf Wiener Neust<U+00E4>dter Stra<U+00DF>e 2"
"47.9611015319824,16.4447994232178",47.9611015319824,16.4447994232178,1,"ARBÖ","INFT-AJZFJ6","LAGERHAUS Genol mit Tankkartensystem"
